user_id,visa_type,filing_status,num_dependents,total_income,foreign_income,foreign_tax_paid,student_loan_interest_paid,paid_tuition,owns_home,state,years_in_us,foreign_tax_credit,student_loan_interest,standard_deduction,earned_income_credit,child_tax_credit,educator_expense,ira_deduction,home_ownership_credit
297,OPT,head_of_household,0,58366,33545,1,0,0,0,CA,1,1,0,1,0,0,1,0,0
298,STEM OPT,married_filing_separately,2,25124,60776,1,0,0,0,CA,15,1,0,1,1,1,0,1,0
299,none,married_filing_jointly,3,106401,0,0,0,1,0,TX,42,0,0,0,0,0,1,0,0
300,L-1,married_filing_separately,3,24098,53901,1,1,1,0,TX,3,1,1,1,1,1,0,0,0
301,none,single,4,80137,0,0,0,1,0,MI,51,0,0,1,0,1,0,0,0
302,none,married_filing_jointly,4,31488,0,0,0,1,0,GA,29,0,0,1,1,1,0,0,0
303,J-1,married_filing_jointly,0,18270,26502,1,0,0,0,CA,6,1,0,1,0,0,0,0,0
304,none,head_of_household,1,30799,0,0,0,0,0,NJ,51,0,0,1,1,1,0,0,0
305,none,married_filing_jointly,0,260697,0,0,1,0,0,CA,50,0,0,1,0,0,0,0,0
306,none,single,0,15532,0,0,0,0,0,MI,44,0,0,1,1,1,0,1,0
307,none,married_filing_jointly,4,108268,0,0,1,0,0,CA,39,0,1,1,0,1,0,0,0
308,OPT,single,2,94488,77410,0,0,0,0,FL,11,0,0,1,0,1,0,0,0
309,none,single,4,37573,0,0,0,0,0,NC,29,0,0,1,1,1,0,0,0
310,none,married_filing_jointly,4,26986,0,0,0,0,0,TX,19,0,0,1,1,1,0,0,0
311,none,single,2,14421,0,0,0,0,1,CA,46,0,0,1,1,1,0,1,0
312,none,single,2,141457,0,0,1,0,0,MI,34,0,0,1,1,1,0,0,0
313,none,single,0,15203,0,0,1,0,1,GA,55,0,1,1,1,0,1,0,1
314,L-1,single,1,3606,71514,1,0,1,0,VA,17,1,0,1,1,1,0,0,0
315,none,single,3,58521,0,0,0,0,0,OH,27,0,0,1,0,1,0,1,0
316,H-1B,single,4,13151,37065,1,0,0,0,CA,5,1,0,1,1,1,0,0,0
317,none,married_filing_jointly,2,40184,0,0,0,0,0,OH,41,0,0,1,1,1,0,0,0
318,none,single,1,13234,0,0,0,0,1,NJ,29,1,0,1,1,1,0,0,0
319,none,head_of_household,1,26286,0,0,0,0,0,CA,34,0,0,1,1,1,1,1,0
320,none,head_of_household,2,47214,0,0,1,0,0,CA,30,0,1,0,1,1,0,0,0
321,H-1B,married_filing_jointly,3,56635,60819,1,0,1,0,OH,9,1,0,1,1,1,0,0,0
322,none,single,0,147989,0,0,0,0,0,MI,36,1,0,1,0,0,0,0,0
323,none,married_filing_jointly,1,44411,0,0,0,0,0,FL,51,0,0,1,1,1,0,0,0
324,H-1B,head_of_household,0,48847,37894,1,0,0,0,NC,3,1,0,1,0,0,0,0,0
325,none,married_filing_jointly,3,35744,0,0,1,0,0,CA,53,0,1,1,1,1,0,0,0
326,none,head_of_household,1,101880,0,0,0,0,0,NY,28,0,0,1,0,1,0,0,0
327,none,married_filing_jointly,3,16027,0,0,0,0,1,NC,20,0,0,1,1,0,0,1,1
328,none,married_filing_jointly,0,29917,0,0,0,1,0,TX,48,0,0,1,0,0,0,0,0
329,none,single,0,44304,0,0,0,0,1,FL,40,0,0,0,0,1,0,0,1
330,none,married_filing_jointly,0,19622,0,0,0,1,0,OH,23,0,0,1,0,0,0,0,0
331,none,single,2,155779,0,0,0,0,1,FL,48,0,0,1,0,1,0,0,0
332,none,married_filing_jointly,0,59080,0,0,1,0,0,VA,38,0,1,0,0,0,0,0,0
333,none,head_of_household,2,14719,0,0,0,1,0,AZ,38,0,0,1,1,1,0,0,0
334,none,single,1,64055,0,0,0,1,0,OH,49,0,0,1,0,1,0,1,0
335,none,married_filing_jointly,2,144218,0,0,0,0,0,MI,51,0,0,1,0,1,0,0,0
336,none,single,3,23208,0,0,1,0,0,VA,46,0,1,1,1,1,0,0,0
337,none,married_filing_jointly,2,151064,0,0,1,0,0,GA,27,0,1,0,0,1,0,0,0
338,none,single,3,55893,0,0,0,0,1,NC,24,0,0,1,1,0,0,1,1
339,none,head_of_household,3,53184,0,0,1,0,0,CA,53,0,1,1,1,1,0,0,0
340,none,single,3,130424,0,0,0,0,1,NJ,19,0,0,1,0,1,0,0,1
341,none,qualifying_widow,2,53281,0,0,0,0,0,TX,39,0,0,1,1,1,0,1,0
342,H-1B,head_of_household,2,63023,54039,0,0,1,0,CA,3,0,0,1,0,1,0,0,0
343,none,married_filing_jointly,1,48197,0,0,0,0,0,IL,28,0,0,1,1,1,1,0,0
344,F-1,married_filing_separately,2,9150,12636,1,1,0,1,TX,6,1,1,1,1,1,0,0,1
345,H-1B,married_filing_separately,2,64239,66271,1,0,0,0,CA,15,1,0,1,0,1,0,0,0
346,none,head_of_household,4,55655,0,0,0,0,0,IL,53,0,0,1,1,1,0,0,0
347,STEM OPT,single,1,31507,46275,0,0,0,1,CA,13,0,0,1,1,1,1,0,1
348,none,married_filing_jointly,3,4471,0,0,1,0,1,VA,24,0,1,1,1,1,0,0,1
349,none,single,0,77642,0,0,1,0,0,AZ,59,0,1,1,0,0,0,0,0
350,F-1,married_filing_jointly,0,20448,77602,1,0,0,0,NC,15,1,1,1,1,0,0,0,0
351,none,single,4,16089,0,0,0,1,1,TX,53,0,0,1,1,1,0,1,1
352,none,married_filing_jointly,1,14769,0,0,1,0,1,PA,38,0,1,1,1,1,1,1,1
353,none,married_filing_jointly,3,7607,0,0,0,1,1,CA,19,0,0,1,1,1,0,1,1
354,none,married_filing_jointly,1,67207,0,0,0,0,0,IL,40,0,0,0,0,1,0,0,0
355,none,married_filing_jointly,1,369689,0,0,1,1,0,TX,43,0,0,0,0,0,0,0,0
356,none,married_filing_separately,3,26320,0,0,0,1,1,NY,24,0,0,1,1,1,0,0,1
357,O-1,married_filing_separately,1,92865,29957,1,0,0,0,CA,9,1,0,1,0,1,0,0,0
358,none,married_filing_jointly,0,40771,0,0,0,1,1,MA,44,0,0,0,0,0,0,1,1
359,none,married_filing_jointly,2,56849,0,0,0,0,0,TX,29,1,0,1,1,1,0,0,0
360,none,head_of_household,3,41774,0,0,1,0,1,FL,47,0,1,0,1,1,0,0,1
361,none,single,3,89687,0,0,0,0,0,TX,35,0,0,1,0,1,0,0,0
362,H-1B,single,2,14952,58492,1,0,0,0,PA,6,1,0,1,1,1,0,0,0
363,none,single,3,48513,0,0,0,0,0,VA,46,0,0,1,1,1,0,1,0
364,none,married_filing_jointly,4,123171,0,0,0,1,1,CA,36,0,0,1,0,0,0,0,1
365,F-1,single,2,83370,11505,0,0,0,0,CA,8,1,0,1,0,1,0,0,0
366,none,married_filing_separately,2,59498,0,0,0,1,0,CA,43,0,0,1,0,0,1,0,0
367,none,married_filing_jointly,4,48424,0,0,0,0,0,IL,36,0,0,0,1,0,1,0,0
368,J-1,single,3,32055,26266,1,0,0,0,IL,9,1,1,1,1,1,0,0,0
369,none,head_of_household,2,32290,19919,1,0,1,0,NJ,45,1,0,1,1,1,0,0,0
370,none,married_filing_separately,0,10960,0,0,1,0,0,NJ,33,0,0,1,1,0,0,1,0
371,none,single,3,69763,0,0,0,0,0,CA,39,0,0,1,0,1,0,0,0
372,none,single,0,151500,17847,1,0,0,1,WA,51,1,0,1,0,0,0,0,0
373,none,single,4,57793,0,0,1,0,0,NJ,28,0,1,1,1,1,0,1,0
374,none,single,2,45024,0,0,0,0,1,OH,49,0,0,1,1,1,0,1,0
375,none,single,2,76051,0,0,0,0,0,FL,52,0,0,1,0,1,0,0,0
376,H-1B,head_of_household,4,6590,29870,1,1,0,1,NC,16,1,1,1,0,0,0,0,1
377,none,single,0,28100,0,0,1,0,0,IL,42,0,1,1,0,0,0,0,0
378,none,single,2,41503,0,0,0,1,0,FL,46,0,0,1,1,1,1,0,0
379,none,married_filing_jointly,3,9546,0,0,0,0,1,CA,34,0,0,1,1,1,1,0,1
380,none,married_filing_jointly,4,51248,0,0,0,0,0,IL,57,0,0,0,1,1,0,0,0
381,none,head_of_household,4,8386,0,0,0,1,1,IL,30,0,0,1,1,1,0,1,1
382,none,married_filing_separately,3,82620,0,0,0,0,0,CA,41,0,0,0,1,1,0,0,0
383,F-1,married_filing_jointly,2,54353,19427,1,0,0,0,VA,9,1,0,1,1,1,0,0,0
384,none,single,4,37355,10878,1,0,0,1,CA,33,1,0,1,1,1,1,0,1
385,L-1,qualifying_widow,3,88017,60799,0,0,0,0,TX,1,0,0,1,0,1,0,0,0
386,J-1,married_filing_jointly,2,50631,60075,1,0,0,0,FL,12,1,0,0,1,1,0,1,0
387,none,qualifying_widow,2,68039,0,0,0,1,0,OH,19,0,0,1,0,0,0,1,0
388,none,single,1,57250,0,0,0,0,0,CA,29,0,1,1,1,1,0,0,0
389,none,head_of_household,0,20455,10600,1,0,1,1,GA,41,1,0,1,0,0,0,0,0
390,none,married_filing_jointly,3,181940,0,0,0,0,0,FL,46,0,0,1,1,1,0,0,0
391,F-1,single,3,136102,10108,0,0,0,1,TX,12,0,0,1,0,1,0,1,1
392,none,married_filing_jointly,0,65240,0,0,0,0,0,CA,19,0,0,1,0,0,0,1,0
393,none,married_filing_jointly,2,50783,0,0,1,0,0,FL,27,0,1,1,1,1,0,0,0
394,L-1,single,1,87142,43919,1,0,0,0,NY,5,1,0,1,0,1,0,0,0
395,STEM OPT,married_filing_jointly,4,137879,54258,1,1,0,0,CA,15,0,1,1,0,1,0,0,0
396,none,head_of_household,4,246138,0,0,0,0,1,NY,29,0,0,1,0,0,0,0,0
397,O-1,single,0,27245,55050,1,1,0,0,NY,2,1,1,1,0,0,0,0,0
398,none,married_filing_jointly,2,113690,0,0,0,0,1,MA,59,0,1,1,0,1,0,0,1
399,none,married_filing_jointly,4,41007,0,0,0,0,0,GA,47,0,0,1,1,1,0,0,0
400,none,single,3,10422,0,0,1,0,0,CA,34,0,1,0,1,1,0,1,0
401,none,head_of_household,0,94302,0,0,0,0,0,NY,55,0,1,1,0,0,0,0,0
402,none,married_filing_separately,2,166143,0,0,0,0,0,CA,24,0,0,1,0,1,0,0,0
403,none,single,0,106481,0,0,0,0,1,PA,21,0,0,0,0,0,0,0,1
404,none,qualifying_widow,1,38094,0,0,0,1,0,FL,22,1,0,1,1,1,0,0,0
405,OPT,head_of_household,2,62866,59548,0,1,1,0,VA,4,0,1,1,0,1,0,0,0
406,none,single,4,83197,0,0,0,1,1,NY,43,0,0,0,0,1,0,0,1
407,none,head_of_household,0,74284,0,0,0,1,0,NJ,38,0,0,1,0,1,0,1,0
408,none,single,2,134197,0,0,0,0,0,IL,44,0,0,1,0,1,0,0,0
409,none,qualifying_widow,3,103640,0,0,0,0,0,FL,51,0,0,0,0,1,0,0,0
410,none,married_filing_jointly,3,26345,0,0,0,0,0,TX,28,0,0,1,1,1,1,0,0
411,none,married_filing_jointly,3,45425,0,0,0,0,0,TX,30,0,0,1,1,1,0,1,0
412,none,single,0,28161,0,0,0,1,0,MI,53,0,0,1,0,0,0,1,0
413,L-1,head_of_household,4,51282,21202,1,0,0,0,VA,8,1,1,1,1,0,1,0,0
414,none,single,4,8250,0,0,1,1,1,FL,50,0,1,1,1,1,0,1,1
415,none,single,4,251557,4977,1,0,0,0,NY,19,1,0,1,0,0,1,0,0
416,F-1,single,0,21988,7497,1,0,0,0,TX,15,1,0,1,0,0,0,1,0
417,H-1B,married_filing_separately,1,27949,12964,1,0,0,1,NY,10,1,0,1,1,1,0,0,1
418,none,single,0,47785,0,0,0,0,0,VA,59,0,0,1,0,0,0,0,0
419,L-1,head_of_household,3,12836,75585,1,0,1,0,CA,11,1,0,1,1,1,1,0,0
420,none,married_filing_jointly,1,32799,0,0,0,0,0,TX,32,0,0,1,0,1,0,0,0
421,none,single,4,51624,0,0,0,0,0,GA,29,0,0,0,1,1,0,1,0
422,none,single,3,195592,0,0,0,0,0,TX,31,0,0,0,0,1,0,0,0
423,none,single,1,50406,0,0,1,1,0,CA,41,0,1,1,1,1,0,1,0
424,none,married_filing_jointly,2,30789,0,0,0,0,0,FL,30,0,0,1,1,1,0,0,0
425,none,head_of_household,1,16105,0,0,0,0,0,OH,36,0,0,1,1,1,0,0,0
426,none,single,0,303906,0,0,0,0,0,MA,50,0,0,1,0,0,0,0,0
427,F-1,head_of_household,0,47525,40291,1,0,0,1,VA,6,1,0,1,0,0,0,0,1
428,none,single,2,47771,0,0,1,0,0,PA,58,0,1,1,1,1,0,1,1
429,none,head_of_household,4,12908,0,0,0,0,0,MI,42,0,0,0,1,1,0,0,0
430,none,head_of_household,0,71129,0,0,0,0,1,IL,56,0,0,1,0,0,0,0,1
431,H-1B,married_filing_separately,4,26127,73434,1,0,0,0,NY,15,1,0,1,1,1,0,1,0
432,none,married_filing_jointly,0,166792,0,0,0,1,0,CA,59,0,0,1,0,0,0,0,0
433,H-1B,head_of_household,3,67369,74384,1,0,0,0,TX,6,1,0,1,0,1,0,0,0
434,none,single,4,49637,0,0,0,0,1,NY,44,0,0,1,1,1,0,0,1
435,none,single,0,13486,0,0,1,0,0,MA,45,0,1,1,1,0,0,0,0
436,H-1B,single,1,40604,7087,0,0,0,0,IL,4,0,0,1,1,1,0,0,0
437,none,married_filing_jointly,2,36591,0,0,0,0,0,AZ,40,0,0,1,1,1,1,1,0
438,none,married_filing_jointly,2,49546,0,0,0,0,0,TX,41,0,0,1,1,1,0,0,0
439,none,married_filing_jointly,4,7532,0,0,1,0,0,CA,50,0,1,1,1,1,0,1,0
440,H-1B,head_of_household,1,19562,1214,1,1,1,0,MA,6,1,1,1,0,1,0,0,0
441,none,single,0,28387,0,0,1,0,0,FL,31,0,1,1,0,0,0,1,0
442,none,married_filing_jointly,3,69576,0,0,0,0,1,PA,51,0,0,1,0,0,0,0,1
443,none,single,2,7805,0,0,0,0,0,CA,38,0,0,0,1,1,0,0,0
444,none,single,1,153821,0,0,0,0,0,NJ,50,0,0,0,0,1,0,0,0
445,none,married_filing_jointly,0,135641,0,0,0,0,0,CA,51,0,0,1,0,0,0,0,0
446,none,qualifying_widow,1,18124,0,0,0,0,1,VA,27,0,0,1,1,1,0,0,1
447,none,married_filing_jointly,4,409268,0,0,0,0,1,CA,23,0,0,1,0,0,0,0,0
448,F-1,single,0,54968,44753,0,1,0,1,TX,9,0,1,1,0,0,0,0,0
449,none,married_filing_jointly,3,40212,0,0,0,1,1,NJ,45,0,1,1,1,1,0,0,1
450,none,single,1,75711,0,0,0,0,0,FL,33,0,0,1,0,1,0,0,0
451,none,head_of_household,3,64620,0,0,0,0,1,TX,20,0,0,1,0,1,0,0,0
452,none,married_filing_jointly,4,49290,0,0,0,0,0,IL,53,0,0,1,1,1,0,1,0
453,none,single,1,16712,0,0,0,0,1,TX,39,0,0,1,1,1,0,0,1
454,none,single,2,29927,0,0,0,1,0,TX,57,0,0,1,1,1,1,0,0
455,none,single,2,61179,0,0,0,0,0,CA,27,0,0,1,0,1,0,0,0
456,OPT,qualifying_widow,3,93967,22188,1,0,0,0,PA,1,1,0,1,0,1,1,0,0
457,none,married_filing_jointly,3,162041,0,0,1,0,1,CA,53,0,1,1,0,1,0,0,0
458,none,married_filing_separately,1,29393,0,0,0,0,1,NJ,53,0,0,1,1,1,0,1,1
459,H-1B,married_filing_jointly,0,47634,62093,1,0,0,0,NC,14,0,0,1,0,0,0,0,0
460,none,married_filing_jointly,2,24482,0,0,0,0,0,TX,43,0,0,1,1,1,0,0,0
461,none,single,3,118712,0,0,0,0,0,PA,35,0,0,1,0,1,1,0,0
462,none,head_of_household,2,33516,0,0,0,0,1,IL,20,0,0,1,1,1,0,0,1
463,none,single,2,26130,0,0,0,0,1,OH,25,0,0,0,1,1,0,0,1
464,none,married_filing_jointly,3,46899,0,0,0,1,1,NY,57,0,0,1,1,1,0,1,0
465,none,married_filing_jointly,2,9840,0,0,0,0,1,OH,54,0,0,0,1,1,0,1,1
466,none,married_filing_jointly,3,72181,0,0,0,0,1,CA,37,0,0,1,0,1,0,0,1
467,none,head_of_household,3,33562,0,0,0,0,0,NY,22,1,0,1,1,0,0,1,0
468,J-1,single,0,535422,6255,1,0,1,0,CA,17,1,0,0,0,0,0,0,0
469,none,married_filing_jointly,0,25428,0,0,0,0,0,AZ,40,0,0,1,0,0,0,0,0
470,none,single,4,34870,0,0,0,0,0,FL,30,0,0,1,1,1,0,0,0
471,J-1,married_filing_jointly,2,110803,60441,1,0,0,1,IL,4,1,0,1,0,1,0,0,1
472,none,single,3,89661,0,0,0,0,0,NY,18,0,0,1,0,1,0,0,0
473,OPT,single,2,112681,60325,0,1,0,0,CA,5,0,1,1,0,1,0,0,0
474,F-1,single,1,34483,57536,1,0,0,1,CA,4,1,0,1,1,1,0,0,1
475,none,single,0,15799,0,0,0,0,1,TX,27,0,0,1,1,0,0,0,0
476,J-1,single,4,489605,46924,1,0,0,1,OH,17,1,0,1,0,0,0,0,0
477,none,married_filing_jointly,0,70593,0,0,0,0,0,OH,19,0,0,0,0,0,0,0,0
478,none,married_filing_jointly,2,54346,0,0,0,0,1,TX,51,0,1,1,1,1,0,0,1
479,none,single,1,91605,0,0,0,0,0,NY,37,0,0,1,0,1,1,0,1
480,none,single,0,13726,0,0,0,0,0,FL,20,0,0,0,1,1,1,0,0
481,none,single,4,29413,0,0,0,0,1,IL,47,0,0,1,1,1,0,1,1
482,none,married_filing_jointly,2,17349,3717,1,1,0,0,FL,21,1,1,1,1,1,0,0,0
483,none,single,3,51545,0,0,0,1,1,VA,45,0,0,1,1,1,0,0,1
484,none,single,1,12831,0,0,0,1,1,NY,44,0,0,0,1,1,0,0,1
485,L-1,single,2,81339,53288,1,1,0,0,NY,7,1,1,1,0,1,0,0,0
486,O-1,married_filing_jointly,4,128692,43050,1,0,0,0,GA,19,1,0,1,0,1,0,0,0
487,none,single,4,124500,0,0,1,0,1,MI,32,0,0,1,0,1,0,0,1
488,none,married_filing_jointly,1,65931,22748,1,0,0,1,NY,18,1,0,1,0,1,0,0,1
489,none,married_filing_jointly,2,52733,0,0,0,0,0,CA,28,0,0,0,1,1,0,0,0
490,none,married_filing_jointly,1,30449,0,0,0,0,0,CA,44,0,0,1,1,0,0,1,0
491,none,married_filing_jointly,0,66415,3133,1,1,0,0,FL,24,1,1,1,0,0,0,1,1
492,none,married_filing_jointly,3,40181,0,0,0,1,0,NC,37,1,0,1,1,0,1,0,0
493,L-1,single,4,8244,20772,1,0,0,0,OH,10,1,0,0,1,1,0,1,0
494,none,married_filing_separately,2,25461,0,0,0,0,0,TX,59,0,0,1,1,1,0,1,0
495,F-1,married_filing_jointly,4,90497,52305,1,1,1,0,CA,10,1,1,1,0,1,0,0,0
496,H-1B,single,3,16104,58004,1,0,1,0,OH,14,1,0,0,1,1,0,0,0
497,none,married_filing_jointly,4,15821,0,0,1,0,0,PA,44,0,1,0,1,1,0,0,0
498,none,single,0,37059,0,0,0,1,0,NC,53,0,0,1,0,0,0,1,0
499,none,married_filing_jointly,1,6297,0,0,0,0,1,OH,31,0,0,1,1,1,0,0,1
500,O-1,married_filing_jointly,1,85531,70426,1,0,0,0,TX,16,1,0,1,0,1,0,0,0
501,none,head_of_household,2,78988,21677,1,0,0,0,NC,48,1,0,0,0,1,0,0,0
502,none,head_of_household,4,104032,0,0,1,1,0,NY,42,0,0,1,0,1,1,0,1
503,O-1,married_filing_jointly,2,54128,1785,1,1,0,0,IL,1,1,1,0,1,1,0,0,1
504,none,married_filing_jointly,1,20586,0,0,0,1,0,FL,54,0,0,1,1,1,0,0,0
505,none,married_filing_separately,2,14661,0,0,0,0,0,MI,45,0,0,1,1,1,0,1,0
506,none,single,2,72828,0,0,0,0,1,TX,41,0,0,0,0,1,0,1,1
507,none,head_of_household,1,84448,0,0,1,0,0,TX,21,0,1,1,0,1,0,0,0
508,F-1,married_filing_jointly,3,16234,16521,1,0,0,0,TX,14,0,0,1,1,1,0,0,0
509,none,single,0,14391,0,0,0,0,0,MI,42,0,0,1,1,0,0,1,0
510,none,single,1,43602,0,0,0,0,0,GA,53,0,0,1,1,1,0,0,0
511,none,head_of_household,1,50158,0,0,0,0,0,TX,21,0,0,1,1,1,0,0,0
512,none,single,0,102886,0,0,1,0,0,CA,55,0,0,1,0,0,0,0,0
513,none,single,0,80510,0,0,0,0,1,CA,21,0,1,1,0,0,0,0,1
514,H-1B,single,4,41273,77801,1,0,0,0,OH,12,1,0,1,1,1,0,0,0
515,none,single,2,112640,1421,1,1,0,0,PA,23,1,0,1,0,1,0,0,1
516,none,single,4,32383,0,0,0,0,0,GA,21,0,0,1,1,1,1,1,0
517,J-1,married_filing_jointly,0,33600,25123,0,0,0,0,GA,16,0,0,1,0,0,0,1,0
518,J-1,single,4,95171,9722,0,0,0,0,NJ,8,0,0,1,0,1,0,0,0
519,none,head_of_household,2,105009,18275,0,0,0,0,FL,48,0,1,1,0,1,0,0,0
520,OPT,head_of_household,0,107511,4633,1,0,0,0,NJ,12,1,0,1,1,0,0,0,0
521,none,single,1,37739,0,0,0,0,0,NY,55,0,1,1,1,1,0,1,0
522,none,single,2,47308,0,0,0,0,0,GA,26,0,0,0,1,1,0,0,0
523,none,married_filing_jointly,3,20338,0,0,0,0,0,PA,53,0,0,1,1,1,0,0,0
524,none,single,4,99703,0,0,0,0,0,WA,32,0,0,0,0,1,0,0,0
525,none,single,4,26051,0,0,0,1,0,FL,35,0,0,1,0,1,0,0,0
526,F-1,qualifying_widow,4,7354,54851,1,1,0,0,GA,11,1,1,1,1,1,1,1,0
527,none,qualifying_widow,2,29823,0,0,1,0,1,IL,24,0,1,1,1,1,0,0,1
528,none,married_filing_separately,0,20533,0,0,0,1,0,MA,34,0,0,1,0,0,0,1,0
529,STEM OPT,single,0,3880,9130,0,0,0,0,CA,13,0,0,1,1,0,0,0,0
530,none,married_filing_jointly,4,26472,0,0,1,0,0,IL,54,0,1,1,1,1,0,1,0
531,none,married_filing_jointly,0,89698,0,0,0,0,0,TX,53,0,0,1,0,0,0,0,0
532,none,single,0,64364,0,0,0,0,0,VA,55,0,0,1,0,0,1,1,0
533,none,married_filing_jointly,4,64256,0,0,0,0,1,MI,56,0,0,0,0,1,0,1,1
534,none,single,2,160029,0,0,0,0,0,OH,32,0,0,1,0,1,0,0,0
535,none,single,2,26344,12543,0,0,0,1,NY,44,0,0,1,1,1,0,1,1
536,none,married_filing_jointly,2,15821,0,0,1,0,1,OH,55,0,1,1,1,1,0,0,1
537,none,single,3,69186,0,0,0,0,0,PA,28,0,0,0,0,1,0,1,0
538,none,single,4,61167,0,0,0,1,0,TX,26,0,0,0,0,1,0,0,0
539,none,head_of_household,3,14191,0,0,1,0,0,MI,57,0,1,0,1,1,0,1,0
540,none,qualifying_widow,2,37854,0,0,0,0,0,PA,23,0,0,1,1,1,0,0,0
541,none,married_filing_jointly,1,72016,0,0,1,0,0,TX,21,0,1,1,0,1,1,0,0
542,H-1B,head_of_household,1,56801,54960,1,1,1,0,OH,12,1,1,0,1,1,0,0,0
543,none,qualifying_widow,1,85706,0,0,0,0,1,CA,34,0,0,1,0,1,0,0,1
544,none,single,3,24222,0,0,0,0,1,GA,38,0,0,1,1,1,0,0,1
545,none,married_filing_jointly,3,12374,0,0,0,0,0,NY,37,1,0,1,0,1,0,0,0
546,none,single,0,19496,0,0,1,1,0,OH,58,0,1,1,1,0,1,0,0
547,none,single,0,96559,0,0,0,0,0,CA,33,0,0,1,0,0,0,0,0
548,none,married_filing_jointly,4,112656,0,0,0,0,0,GA,23,0,0,1,0,1,1,0,0
549,STEM OPT,single,2,38147,32037,1,0,0,1,GA,16,1,0,1,1,1,0,1,1
550,none,married_filing_jointly,4,173051,0,0,0,0,0,NC,26,0,0,1,0,1,0,0,0
551,none,single,0,38334,0,0,1,0,1,NY,35,0,1,1,0,0,0,0,1
552,none,single,1,27967,0,0,1,0,0,OH,59,0,1,1,0,1,0,0,0
553,none,head_of_household,2,12458,0,0,0,0,1,PA,57,0,0,0,1,1,0,0,1
554,none,single,0,41434,0,0,0,0,1,TX,28,0,0,1,0,0,0,1,1
555,none,single,2,115203,0,0,0,0,0,CA,40,0,0,1,0,1,1,0,0
556,none,single,1,138921,0,0,0,0,1,FL,37,0,0,0,0,0,0,0,1
557,none,married_filing_jointly,2,116116,0,0,0,0,1,MI,54,0,0,1,0,1,0,0,1
558,none,married_filing_jointly,2,69532,0,0,0,0,1,FL,18,1,0,0,0,1,0,0,1
559,none,married_filing_jointly,1,186662,0,0,1,0,1,NC,56,0,0,1,0,1,1,0,0
560,STEM OPT,single,3,18549,16046,1,0,0,0,OH,9,1,0,1,1,1,0,0,0
561,F-1,single,1,128864,73625,1,1,1,0,FL,10,1,1,0,0,1,0,0,0
562,none,head_of_household,1,57131,0,0,0,0,0,CA,39,0,0,1,1,1,0,0,0
563,STEM OPT,married_filing_jointly,2,53611,6509,1,1,1,1,NY,6,1,1,1,1,1,0,0,1
564,F-1,married_filing_jointly,1,12323,51586,1,0,0,1,FL,18,1,0,1,1,0,0,0,1
565,none,married_filing_jointly,2,60307,0,0,1,1,0,CA,50,0,1,1,0,1,0,0,0
566,none,married_filing_separately,0,125319,0,0,1,1,0,MI,53,0,0,0,0,0,0,0,0
567,none,single,2,6529,0,0,1,0,0,AZ,23,1,1,0,1,1,0,0,0
568,none,single,2,90761,0,0,0,0,0,CA,35,0,0,0,0,1,1,0,0
569,L-1,married_filing_jointly,2,5672,35665,1,0,0,0,TX,19,1,0,1,1,1,0,1,1
570,none,single,2,12386,0,0,0,0,0,OH,38,0,0,1,0,1,0,0,0
571,none,head_of_household,2,40746,0,0,0,0,1,AZ,23,0,0,1,1,1,0,1,1
572,none,married_filing_jointly,1,184321,0,0,0,0,1,WA,24,0,0,1,0,1,1,0,1
573,none,married_filing_separately,1,39526,0,0,1,0,0,WA,27,0,1,1,1,1,1,0,0
574,none,head_of_household,2,67708,0,0,1,0,0,NY,28,0,1,1,0,1,0,0,0
575,none,married_filing_jointly,1,19557,0,0,0,1,0,MA,25,0,0,1,1,1,0,0,0
576,none,head_of_household,1,37240,0,0,1,0,1,FL,36,0,1,1,1,0,0,0,1
577,none,married_filing_jointly,3,42218,0,0,1,0,0,CA,50,0,1,1,1,1,0,0,0
578,none,head_of_household,3,192200,0,0,0,0,0,GA,20,0,0,1,0,1,1,0,0
579,none,single,2,22639,0,0,0,0,1,PA,31,0,0,1,1,1,0,0,1
580,none,married_filing_jointly,3,24507,0,0,0,1,1,MI,27,0,0,1,1,1,1,0,1
581,none,married_filing_jointly,0,116908,0,0,0,0,0,IL,51,0,0,1,0,0,0,0,0
582,none,single,4,35520,0,0,1,1,0,MI,24,0,1,1,1,1,0,1,0
583,none,single,1,49111,0,0,0,1,1,FL,37,0,0,1,1,1,0,1,1
584,none,head_of_household,2,65622,0,0,1,0,1,TX,22,0,1,1,0,1,0,0,1
585,none,married_filing_jointly,2,25012,0,0,1,1,0,NC,43,0,1,1,1,1,0,1,0
586,none,single,1,6994,28490,0,0,0,1,NY,59,0,0,1,1,1,0,1,1
587,none,single,0,116732,0,0,1,0,0,TX,59,0,0,1,0,0,1,0,0
588,none,single,3,49243,0,0,0,1,0,FL,58,0,0,1,1,1,0,0,0
589,none,single,0,14054,0,0,0,0,0,MI,29,0,0,1,1,0,0,1,0
590,none,head_of_household,4,89347,14692,1,0,0,0,WA,45,1,0,1,0,1,0,0,0
591,none,married_filing_jointly,0,270576,0,0,0,0,0,NC,20,0,0,1,0,0,0,0,0
592,none,single,3,129747,0,0,0,0,0,GA,28,0,0,1,0,1,0,0,0
593,STEM OPT,married_filing_jointly,4,288614,19489,1,1,0,1,MI,11,1,0,1,0,1,0,0,0
594,none,single,3,14691,0,0,0,0,0,TX,46,0,0,1,1,1,1,0,0
